date,site,species,no,leaf,weight,
03-Jul,af,acegla,1,1,201.5,
03-Jul,af,acegla,1,2,375,
03-Jul,af,acegla,1,3,535.2,
03-Jul,af,acegla,1,4,251.4,
03-Jul,af,acegla,1,5,227,
11-Jun,af,acegla,3,1,287.9,
11-Jun,af,acegla,3,2,197,
11-Jun,af,acegla,3,3,40.9,
11-Jun,af,acegla,3,4,132.4,
11-Jun,af,acegla,3,5,401.9,
13-Jun,af,acegla,5,1,310.8,
13-Jun,af,acegla,5,2,341.2,
13-Jun,af,acegla,5,3,489.3,
13-Jun,af,acegla,5,4,188.7,
13-Jun,af,acegla,5,5,458.5,
13-Jun,af,acegla,6,1,319.8,
13-Jun,af,acegla,6,2,180.4,
13-Jun,af,acegla,6,3,159.2,
13-Jun,af,acegla,6,4,288.7,
13-Jun,af,acegla,6,5,377.3,
13-Jun,af,acegla,7,1,270,
13-Jun,af,acegla,7,2,268.5,
13-Jun,af,acegla,7,3,371.5,
13-Jun,af,acegla,7,4,336.4,
13-Jun,af,acegla,7,5,463.2,
13-Jun,af,acegla,8,1,598,
13-Jun,af,acegla,8,2,201.5,
13-Jun,af,acegla,8,3,303.5,
13-Jun,af,acegla,8,4,372.2,
13-Jun,af,acegla,8,5,442.1,
13-Jun,af,acegla,9,1,476.9,
13-Jun,af,acegla,9,2,250.9,
13-Jun,af,acegla,9,3,399.8,
13-Jun,af,acegla,9,4,318.1,
13-Jun,af,acegla,9,5,447.4,
13-Jun,af,acegla,10,1,134.9,
13-Jun,af,acegla,10,2,116.2,
13-Jun,af,acegla,10,3,129,
13-Jun,af,acegla,10,4,137.3,
13-Jun,af,acegla,10,5,173,
02-Jul,af,acegla,11,1,109.5,
02-Jul,af,acegla,11,2,47.4,
02-Jul,af,acegla,11,3,49.5,
02-Jul,af,acegla,11,4,97,
02-Jul,af,acegla,11,5,87,
02-Jul,af,acegla,12,1,54.4,
02-Jul,af,acegla,12,2,63,
02-Jul,af,acegla,12,3,67.5,
02-Jul,af,acegla,12,4,96.5,
02-Jul,af,acegla,12,5,54.1,
11-Jun,af,alninc,1,1,,
11-Jun,af,alninc,1,2,,
11-Jun,af,alninc,1,3,,
11-Jun,af,alninc,1,4,,
11-Jun,af,alninc,1,5,,
02-Jul,af,alninc,5,1,120.6,
02-Jul,af,alninc,5,2,127.5,
02-Jul,af,alninc,5,3,108,
02-Jul,af,alninc,5,4,100.2,
02-Jul,af,alninc,5,5,111.2,
03-Jul,af,alninc,6,1,107.2,
03-Jul,af,alninc,6,2,63.8,
03-Jul,af,alninc,6,3,105.7,
03-Jul,af,alninc,6,4,151.9,
03-Jul,af,alninc,6,5,111.6,
03-Jul,af,alninc,7,1,94,
03-Jul,af,alninc,7,2,101.4,
03-Jul,af,alninc,7,3,111.5,
03-Jul,af,alninc,7,4,63.1,
03-Jul,af,alninc,7,5,45.5,
11-Jun,af,alninc,9,1,241.5,
11-Jun,af,alninc,9,2,363.8,
11-Jun,af,alninc,9,3,189.1,
11-Jun,af,alninc,9,4,198.7,
11-Jun,af,alninc,9,5,212.6,
11-Jun,af,alninc,10,1,172.7,
11-Jun,af,alninc,10,2,116.9,
11-Jun,af,alninc,10,3,130.9,
11-Jun,af,alninc,10,4,179.5,
11-Jun,af,alninc,10,5,226.1,
04-Jul,af,alninc,11,1,164,
04-Jul,af,alninc,11,2,116.1,
04-Jul,af,alninc,11,3,132.8,
04-Jul,af,alninc,11,4,99.6,
04-Jul,af,alninc,11,5,42.9,
04-Jul,af,alninc,12,1,121.8,
04-Jul,af,alninc,12,2,166.3,
04-Jul,af,alninc,12,3,164.6,
04-Jul,af,alninc,12,4,103.5,
04-Jul,af,alninc,12,5,118.8,
04-Jul,af,alninc,13,1,187.1,
04-Jul,af,alninc,13,2,133.1,
04-Jul,af,alninc,13,3,116.7,
04-Jul,af,alninc,13,4,155.4,
04-Jul,af,alninc,13,5,95.3,
12-Jun,af,alninc,20,1,126.2,
12-Jun,af,alninc,20,2,178.7,
12-Jun,af,alninc,20,3,104.8,
12-Jun,af,alninc,20,4,165.8,
12-Jun,af,alninc,20,5,192.2,
02-Jul,af,alnvir,1,1,214.8,
02-Jul,af,alnvir,1,2,130.2,
02-Jul,af,alnvir,1,3,187.5,
02-Jul,af,alnvir,1,4,137.5,
02-Jul,af,alnvir,1,5,157.9,
02-Jul,af,alnvir,2,1,117.9,
02-Jul,af,alnvir,2,2,108.5,
02-Jul,af,alnvir,2,3,109.4,
02-Jul,af,alnvir,2,4,99.1,
02-Jul,af,alnvir,2,5,105.9,
02-Jul,af,alnvir,3,1,157.3,
02-Jul,af,alnvir,3,2,116.2,
02-Jul,af,alnvir,3,3,149.6,
02-Jul,af,alnvir,3,4,180.9,
02-Jul,af,alnvir,3,5,193.6,
02-Jul,af,alnvir,4,1,255.4,
02-Jul,af,alnvir,4,2,245.3,
02-Jul,af,alnvir,4,3,276.1,
02-Jul,af,alnvir,4,4,271.6,
02-Jul,af,alnvir,4,5,152.5,
02-Jul,af,alnvir,5,1,145.6,
02-Jul,af,alnvir,5,2,104.7,
02-Jul,af,alnvir,5,3,144.4,
02-Jul,af,alnvir,5,4,112.1,
02-Jul,af,alnvir,5,5,94.7,
13-Jun,af,alnvir,8,1,,
13-Jun,af,alnvir,8,2,,
13-Jun,af,alnvir,8,3,,
13-Jun,af,alnvir,8,4,,
13-Jun,af,alnvir,8,5,,
02-Jul,af,alnvir,11,1,143.2,
02-Jul,af,alnvir,11,2,109.2,
02-Jul,af,alnvir,11,3,77.1,
02-Jul,af,alnvir,11,4,118.9,
02-Jul,af,alnvir,11,5,87.5,
02-Jul,af,alnvir,12,1,159.8,
02-Jul,af,alnvir,12,2,194.2,
02-Jul,af,alnvir,12,3,142.8,
02-Jul,af,alnvir,12,4,167,
02-Jul,af,alnvir,12,5,203.1,
04-Jul,af,alnvir,13,1,144.4,
04-Jul,af,alnvir,13,2,146.4,
04-Jul,af,alnvir,13,3,177.8,
04-Jul,af,alnvir,13,4,157.3,
04-Jul,af,alnvir,13,5,130.7,
04-Jul,af,alnvir,14,1,256.2,
04-Jul,af,alnvir,14,2,300.3,
04-Jul,af,alnvir,14,3,163.3,
04-Jul,af,alnvir,14,4,177.8,
04-Jul,af,alnvir,14,5,325.4,
12-Jun,af,alnvir,20,1,240.5,
12-Jun,af,alnvir,20,2,241.2,
12-Jun,af,alnvir,20,3,127.7,
12-Jun,af,alnvir,20,4,152.7,
12-Jun,af,alnvir,20,5,161.1,
11-Jun,af,amealn,1,1,87.6,
11-Jun,af,amealn,1,2,87.8,
11-Jun,af,amealn,1,3,74.1,
11-Jun,af,amealn,1,4,44.6,
11-Jun,af,amealn,1,5,84.2,
11-Jun,af,amealn,2,1,46.6,
11-Jun,af,amealn,2,2,65.1,
11-Jun,af,amealn,2,3,106.2,
11-Jun,af,amealn,2,4,104.4,
11-Jun,af,amealn,2,5,69.4,
11-Jun,af,amealn,3,1,,
11-Jun,af,amealn,3,2,,
11-Jun,af,amealn,3,3,,
11-Jun,af,amealn,3,4,,
11-Jun,af,amealn,3,5,,
,af,amealn,5,1,79.6,
,af,amealn,5,1,79.6,
,af,amealn,5,2,91,
,af,amealn,5,3,68.7,
,af,amealn,5,4,129.8,
,af,amealn,5,5,128.4,
02-Jul,af,amealn,6,1,79.4,
02-Jul,af,amealn,6,2,109,
02-Jul,af,amealn,6,3,91.2,
02-Jul,af,amealn,6,4,114.9,
02-Jul,af,amealn,6,5,76.3,
02-Jul,af,amealn,7,1,102.2,
02-Jul,af,amealn,7,2,140.6,
02-Jul,af,amealn,7,3,124.4,
02-Jul,af,amealn,7,4,112.5,
02-Jul,af,amealn,7,5,72.2,
02-Jul,af,amealn,8,1,79.1,
02-Jul,af,amealn,8,2,114.4,
02-Jul,af,amealn,8,3,79.8,
02-Jul,af,amealn,8,4,93.9,
02-Jul,af,amealn,8,5,92.5,
02-Jul,af,amealn,9,1,72,
02-Jul,af,amealn,9,2,31.2,
02-Jul,af,amealn,9,3,44.1,
02-Jul,af,amealn,9,4,30,
02-Jul,af,amealn,9,5,81.2,
02-Jul,af,amealn,10,1,56.4,
02-Jul,af,amealn,10,2,54.8,
02-Jul,af,amealn,10,3,48.3,
02-Jul,af,amealn,10,4,43.5,
02-Jul,af,amealn,10,5,64.7,
02-Jul,af,amealn,12,1,40.7,
02-Jul,af,amealn,12,2,36.8,
02-Jul,af,amealn,12,3,42.9,
02-Jul,af,amealn,12,4,41.3,
02-Jul,af,amealn,12,5,23.3,
11-Jun,af,betpap,1,1,,
11-Jun,af,betpap,1,2,,
11-Jun,af,betpap,1,3,,
11-Jun,af,betpap,1,4,,
11-Jun,af,betpap,1,5,,
12-Jun,af,betpap,2,1,98.6,
12-Jun,af,betpap,2,2,140.8,
12-Jun,af,betpap,2,3,114.4,
12-Jun,af,betpap,2,4,106.6,
12-Jun,af,betpap,2,5,130.7,
12-Jun,af,betpap,3,1,176.3,
12-Jun,af,betpap,3,2,91.3,
12-Jun,af,betpap,3,3,194.9,
12-Jun,af,betpap,3,4,116.8,
12-Jun,af,betpap,3,5,,
12-Jun,af,betpap,4,1,116.7,
12-Jun,af,betpap,4,2,118.4,
12-Jun,af,betpap,4,3,94.9,
12-Jun,af,betpap,4,4,90.4,
12-Jun,af,betpap,4,5,91.9,
12-Jun,af,betpap,5,1,113.3,
12-Jun,af,betpap,5,2,202.1,
12-Jun,af,betpap,5,3,113.1,
12-Jun,af,betpap,5,4,173,
12-Jun,af,betpap,5,5,194.2,
12-Jun,af,betpap,6,1,115.4,
12-Jun,af,betpap,6,2,100.5,
12-Jun,af,betpap,6,3,70.9,
12-Jun,af,betpap,6,4,86.6,
12-Jun,af,betpap,6,5,99.2,
11-Jun,af,betpap,7,1,115.4,
11-Jun,af,betpap,7,2,217.6,
11-Jun,af,betpap,7,3,198.4,
11-Jun,af,betpap,7,4,149.2,
11-Jun,af,betpap,7,5,143.6,
11-Jun,af,betpap,8,1,86,
11-Jun,af,betpap,8,2,123.3,
11-Jun,af,betpap,8,3,127.6,
11-Jun,af,betpap,8,4,110.7,
11-Jun,af,betpap,8,5,133.9,
11-Jun,af,betpap,9,1,135.1,
11-Jun,af,betpap,9,2,161.2,
11-Jun,af,betpap,9,3,240.5,
11-Jun,af,betpap,9,4,217,
11-Jun,af,betpap,9,5,224.4,
11-Jun,af,betpap,10,1,149.5,
11-Jun,af,betpap,10,2,148.2,
11-Jun,af,betpap,10,3,105.2,
11-Jun,af,betpap,10,4,121.2,
11-Jun,af,betpap,10,5,91.2,
11-Jun,af,betpap,11,1,168.4,
11-Jun,af,betpap,11,2,150.4,
11-Jun,af,betpap,11,3,149.8,
11-Jun,af,betpap,11,4,158.5,
11-Jun,af,betpap,11,5,156,
,af,betpap,03_02,1,135.8,
11-Jun,af,corsto,1,1,,
11-Jun,af,corsto,1,2,,
11-Jun,af,corsto,1,3,,
11-Jun,af,corsto,1,4,,
11-Jun,af,corsto,1,5,,
13-Jun,af,corsto,3,1,260.1,
13-Jun,af,corsto,3,2,80.5,
13-Jun,af,corsto,3,3,190.9,
13-Jun,af,corsto,3,4,266.9,
13-Jun,af,corsto,3,5,142.6,
11-Jun,af,corsto,4,1,96.3,
11-Jun,af,corsto,4,2,45.5,
11-Jun,af,corsto,4,3,87.9,
11-Jun,af,corsto,4,4,66.6,
11-Jun,af,corsto,4,5,61,
11-Jun,af,corsto,5,1,120.9,
11-Jun,af,corsto,5,2,103.4,
11-Jun,af,corsto,5,3,133.2,
11-Jun,af,corsto,5,4,171.7,
11-Jun,af,corsto,5,5,175.3,
02-Jul,af,corsto,6,1,56.9,
02-Jul,af,corsto,6,2,86.5,
02-Jul,af,corsto,6,3,29,
02-Jul,af,corsto,6,4,43.9,
02-Jul,af,corsto,6,5,49.2,
02-Jul,af,corsto,7,1,110,
02-Jul,af,corsto,7,2,148.7,
02-Jul,af,corsto,7,3,147.5,
02-Jul,af,corsto,7,4,188,
02-Jul,af,corsto,7,5,175.1,
02-Jul,af,corsto,8,1,82.7,
02-Jul,af,corsto,8,2,90.7,
02-Jul,af,corsto,8,3,81.2,
02-Jul,af,corsto,8,4,116.6,
02-Jul,af,corsto,8,5,94.9,
02-Jul,af,corsto,9,1,222.2,
02-Jul,af,corsto,9,2,196.4,
02-Jul,af,corsto,9,3,167.4,
02-Jul,af,corsto,9,4,197.4,
02-Jul,af,corsto,9,5,93.3,
02-Jul,af,corsto,10,1,123.4,
02-Jul,af,corsto,10,2,90.3,
02-Jul,af,corsto,10,3,71.9,
02-Jul,af,corsto,10,4,82,
02-Jul,af,corsto,10,5,77.6,
03-Jul,af,corsto,11,1,156.1,
03-Jul,af,corsto,11,2,195.7,
03-Jul,af,corsto,11,3,258.2,
03-Jul,af,corsto,11,4,183.2,
03-Jul,af,corsto,11,5,192.4,
12-Jun,af,loninv,1,1,108.1,
12-Jun,af,loninv,1,2,120,
12-Jun,af,loninv,1,3,95.6,
12-Jun,af,loninv,1,4,123.3,
12-Jun,af,loninv,1,5,99.3,
11-Jun,af,loninv,2,1,,
11-Jun,af,loninv,2,2,,
11-Jun,af,loninv,2,3,,
11-Jun,af,loninv,2,4,,
11-Jun,af,loninv,2,5,,
11-Jun,af,loninv,3,1,90.9,
12-Jun,af,loninv,3,1,67,
11-Jun,af,loninv,3,2,93.1,
12-Jun,af,loninv,3,2,63.9,
11-Jun,af,loninv,3,3,56.6,
12-Jun,af,loninv,3,3,80.5,
11-Jun,af,loninv,3,4,73.7,
12-Jun,af,loninv,3,4,84.2,
11-Jun,af,loninv,3,5,78.9,
12-Jun,af,loninv,3,5,105.2,
02-Jul,af,loninv,4,1,150.4,
02-Jul,af,loninv,4,2,150.3,
02-Jul,af,loninv,4,3,89.4,
02-Jul,af,loninv,4,4,160.5,
02-Jul,af,loninv,4,5,167.4,
02-Jul,af,loninv,5,1,142.2,
02-Jul,af,loninv,5,2,143.6,
02-Jul,af,loninv,5,3,103.7,
02-Jul,af,loninv,5,4,101.1,
02-Jul,af,loninv,5,5,68.1,
03-Jul,af,loninv,6,1,81.7,
03-Jul,af,loninv,6,2,29.9,
03-Jul,af,loninv,6,3,43.2,
03-Jul,af,loninv,6,4,105.3,
03-Jul,af,loninv,6,5,40,
13-Jun,af,loninv,8,1,64.5,
13-Jun,af,loninv,8,2,79.9,
13-Jun,af,loninv,8,3,33,
13-Jun,af,loninv,8,4,71.9,
13-Jun,af,loninv,8,5,117.9,
04-Jul,af,loninv,9,1,97.8,
04-Jul,af,loninv,9,2,204.1,
04-Jul,af,loninv,9,3,215.4,
04-Jul,af,loninv,9,4,131.3,
04-Jul,af,loninv,9,5,221.5,
03-Jul,af,loninv,11,1,74,
03-Jul,af,loninv,11,2,36.7,
03-Jul,af,loninv,11,3,113.2,
03-Jul,af,loninv,11,4,37.4,
03-Jul,af,loninv,11,5,107.2,
11-Jun,af,popbal,1,1,487.1,
11-Jun,af,popbal,1,2,400.6,
11-Jun,af,popbal,1,3,443,
11-Jun,af,popbal,1,4,275.3,
11-Jun,af,popbal,1,5,268.2,
11-Jun,af,popbal,2,1,123.2,
12-Jun,af,popbal,2,1,338.1,
11-Jun,af,popbal,2,2,109.7,
12-Jun,af,popbal,2,2,170,
11-Jun,af,popbal,2,3,195.7,
12-Jun,af,popbal,2,3,501.7,
11-Jun,af,popbal,2,4,178.8,
12-Jun,af,popbal,2,4,278,
11-Jun,af,popbal,2,5,137,
12-Jun,af,popbal,2,5,284.7,
11-Jun,af,popbal,3,1,88.6,
11-Jun,af,popbal,3,2,71.8,
11-Jun,af,popbal,3,3,119.5,
11-Jun,af,popbal,3,4,89.6,
11-Jun,af,popbal,3,5,113.8,
02-Jul,af,popbal,4,1,177,
02-Jul,af,popbal,4,2,152.5,
02-Jul,af,popbal,4,3,110.3,
02-Jul,af,popbal,4,4,147.5,
02-Jul,af,popbal,4,5,132.1,
02-Jul,af,popbal,5,1,201.4,
02-Jul,af,popbal,5,2,237.2,
02-Jul,af,popbal,5,3,101.6,
02-Jul,af,popbal,5,4,120.4,
02-Jul,af,popbal,5,5,289.1,
02-Jul,af,popbal,6,1,241.6,
02-Jul,af,popbal,6,2,177.2,
02-Jul,af,popbal,6,3,127,
02-Jul,af,popbal,6,4,234.1,
02-Jul,af,popbal,6,5,198.2,
02-Jul,af,popbal,7,1,83.2,
02-Jul,af,popbal,7,2,215.4,
02-Jul,af,popbal,7,3,210.4,
02-Jul,af,popbal,7,4,104.2,
02-Jul,af,popbal,7,5,198.6,
02-Jul,af,popbal,8,1,204.1,
02-Jul,af,popbal,8,2,185,
02-Jul,af,popbal,8,3,154.9,
02-Jul,af,popbal,8,4,232.3,
02-Jul,af,popbal,8,5,215.2,
03-Jul,af,popbal,9,1,205.8,
03-Jul,af,popbal,9,2,102.6,
03-Jul,af,popbal,9,3,107.5,
03-Jul,af,popbal,9,4,92.2,
03-Jul,af,popbal,9,5,85.6,
02-Jul,af,poptre,3,1,97.5,
02-Jul,af,poptre,3,1,51.3,
02-Jul,af,poptre,3,2,112.2,
02-Jul,af,poptre,3,2,58.5,
02-Jul,af,poptre,3,3,107.4,
02-Jul,af,poptre,3,3,48.9,
02-Jul,af,poptre,3,4,123,
02-Jul,af,poptre,3,4,48,
02-Jul,af,poptre,3,5,99.7,
02-Jul,af,poptre,3,5,40.4,
02-Jul,af,poptre,4,1,100,
02-Jul,af,poptre,4,2,90.2,
02-Jul,af,poptre,4,3,81.5,
02-Jul,af,poptre,4,4,66.4,
02-Jul,af,poptre,4,5,107,
02-Jul,af,poptre,5,1,111.5,
02-Jul,af,poptre,5,2,89.8,
02-Jul,af,poptre,5,3,110.7,
02-Jul,af,poptre,5,4,88,
02-Jul,af,poptre,5,5,129.2,
02-Jul,af,poptre,6,1,109.6,
02-Jul,af,poptre,6,2,111.1,
02-Jul,af,poptre,6,3,79.9,
02-Jul,af,poptre,6,4,114.9,
02-Jul,af,poptre,6,5,58.2,
,af,poptre,7,1,75,
,af,poptre,7,1,75,
,af,poptre,7,2,48.1,
,af,poptre,7,3,91.7,
,af,poptre,7,4,84.1,
,af,poptre,7,5,75.2,
13-Jun,af,poptre,8,1,50.4,
13-Jun,af,poptre,8,2,66.2,
13-Jun,af,poptre,8,3,55.6,
13-Jun,af,poptre,8,4,40.4,
13-Jun,af,poptre,8,5,68.2,
13-Jun,af,poptre,9,1,44.1,
13-Jun,af,poptre,9,2,32.8,
13-Jun,af,poptre,9,3,37.7,
13-Jun,af,poptre,9,4,38.8,
13-Jun,af,poptre,9,5,43,
11-Jun,af,poptre,10,1,37.6,
11-Jun,af,poptre,10,2,31.7,
11-Jun,af,poptre,10,3,32.3,
11-Jun,af,poptre,10,4,43.1,
11-Jun,af,poptre,10,5,37.1,
13-Jun,af,poptre,11,1,,
13-Jun,af,poptre,11,2,,
13-Jun,af,poptre,11,3,,
13-Jun,af,poptre,11,4,,
13-Jun,af,poptre,11,5,,
13-Jun,af,poptre,12,1,193.5,
13-Jun,af,poptre,12,2,187.6,
13-Jun,af,poptre,12,3,158.3,
13-Jun,af,poptre,12,4,126.2,
13-Jun,af,poptre,12,5,140.1,
13-Jun,af,poptre,13,1,,
13-Jun,af,poptre,13,2,,
13-Jun,af,poptre,13,3,,
13-Jun,af,poptre,13,4,,
13-Jun,af,poptre,13,5,,
,af,poptre,10_02,1,57.7,
,af,poptre,10_02,2,65.5,
,af,poptre,10_02,3,55.7,
,af,poptre,10_02,4,75.6,
,af,poptre,10_02,5,34.5,
02-Jul,af,poptre,12_2,1,,
02-Jul,af,poptre,12_2,2,,
02-Jul,af,poptre,12_2,3,,
02-Jul,af,poptre,12_2,4,,
02-Jul,af,poptre,12_2,5,,
,af,poptre,8_02,1,94.1,
,af,poptre,8_02,2,99.4,
,af,poptre,8_02,3,82.5,
,af,poptre,8_02,4,64.7,
,af,poptre,8_02,5,88.8,
12-Jun,af,riblac,1,1,40.2,
12-Jun,af,riblac,1,2,84.3,
12-Jun,af,riblac,1,3,59.3,
12-Jun,af,riblac,1,4,53,
12-Jun,af,riblac,1,5,67.6,
12-Jun,af,riblac,2,1,74.9,
12-Jun,af,riblac,2,2,24.7,
12-Jun,af,riblac,2,3,35.3,
12-Jun,af,riblac,2,4,59.5,
12-Jun,af,riblac,2,5,55.7,
11-Jun,af,riblac,3,1,,
11-Jun,af,riblac,3,2,,
11-Jun,af,riblac,3,3,,
11-Jun,af,riblac,3,4,,
11-Jun,af,riblac,3,5,,
02-Jul,af,riblac,4,1,41.7,
02-Jul,af,riblac,4,2,71.8,
02-Jul,af,riblac,4,3,47.8,
02-Jul,af,riblac,4,4,69.6,
02-Jul,af,riblac,4,5,70.9,
,af,riblac,6,1,54.8,
,af,riblac,6,2,39.2,
,af,riblac,6,3,32.6,
,af,riblac,6,4,28.7,
,af,riblac,6,5,29.5,
02-Jul,af,riblac,7,1,63.3,
02-Jul,af,riblac,7,2,40.6,
02-Jul,af,riblac,7,3,52.8,
02-Jul,af,riblac,7,4,29.7,
02-Jul,af,riblac,7,5,24,
04-Jul,af,riblac,8,1,64.2,
04-Jul,af,riblac,8,2,53.4,
04-Jul,af,riblac,8,3,30.6,
04-Jul,af,riblac,8,4,43.9,
04-Jul,af,riblac,8,5,58,
03-Jul,af,riblac,9,1,,
03-Jul,af,riblac,9,2,,
03-Jul,af,riblac,9,3,,
03-Jul,af,riblac,9,4,,
03-Jul,af,riblac,9,5,,
03-Jul,af,riblac,10,1,34.4,
03-Jul,af,riblac,10,2,38,
03-Jul,af,riblac,10,3,26.8,
03-Jul,af,riblac,10,4,26.6,
03-Jul,af,riblac,10,5,36.6,
03-Jul,af,riblac,11,1,31.4,
03-Jul,af,riblac,11,2,79.7,
03-Jul,af,riblac,11,3,45.2,
03-Jul,af,riblac,11,4,63.4,
03-Jul,af,riblac,11,5,77.6,
04-Jul,af,riblac,12,1,24.1,
04-Jul,af,riblac,12,2,24.9,
04-Jul,af,riblac,12,3,29.1,
04-Jul,af,riblac,12,4,38.6,
04-Jul,af,riblac,12,5,38.2,
12-Jun,af,riblac,20,1,54.8,
12-Jun,af,riblac,20,2,36.5,
12-Jun,af,riblac,20,3,46.2,
12-Jun,af,riblac,20,4,41.3,
12-Jun,af,riblac,20,5,39.7,
12-Jun,af,rosaci,1,1,225.4,
12-Jun,af,rosaci,1,2,151.2,
12-Jun,af,rosaci,1,3,111,
12-Jun,af,rosaci,1,4,141.8,
12-Jun,af,rosaci,1,5,139,
11-Jun,af,rosaci,2,1,239.7,
11-Jun,af,rosaci,2,2,91.6,
11-Jun,af,rosaci,2,3,271.8,
11-Jun,af,rosaci,2,4,79.8,
11-Jun,af,rosaci,2,5,190.3,
11-Jun,af,rosaci,3,1,119.2,
11-Jun,af,rosaci,3,2,140.5,
11-Jun,af,rosaci,3,3,137.9,
11-Jun,af,rosaci,3,4,125.4,
11-Jun,af,rosaci,3,5,134.3,
13-Jun,af,rosaci,4,1,149.9,
13-Jun,af,rosaci,4,2,127.4,
13-Jun,af,rosaci,4,3,102.2,
13-Jun,af,rosaci,4,4,109.1,
13-Jun,af,rosaci,4,5,116.7,
11-Jun,af,rosaci,5,1,140,
11-Jun,af,rosaci,5,2,137.1,
11-Jun,af,rosaci,5,3,145.1,
11-Jun,af,rosaci,5,4,196.7,
11-Jun,af,rosaci,5,5,121,
02-Jul,af,rosaci,8,1,185.3,
02-Jul,af,rosaci,8,2,105.2,
02-Jul,af,rosaci,8,3,100.6,
02-Jul,af,rosaci,8,4,113.4,
02-Jul,af,rosaci,8,5,130,
02-Jul,af,rosgym,1,1,71.8,
02-Jul,af,rosgym,1,2,63.7,
02-Jul,af,rosgym,1,3,77.4,
02-Jul,af,rosgym,1,4,106.9,
02-Jul,af,rosgym,1,5,44.6,
02-Jul,af,rosgym,2,1,93.2,
02-Jul,af,rosgym,2,2,161.7,
02-Jul,af,rosgym,2,3,191,
02-Jul,af,rosgym,2,4,128.7,
02-Jul,af,rosgym,2,5,139.2,
02-Jul,af,rosgym,3,1,203.4,
02-Jul,af,rosgym,3,2,160.5,
02-Jul,af,rosgym,3,3,243.4,
02-Jul,af,rosgym,3,4,183.5,
02-Jul,af,rosgym,3,5,109.4,
03-Jul,af,rosgym,4,1,265.9,
03-Jul,af,rosgym,4,2,166.7,
03-Jul,af,rosgym,4,3,309.7,
03-Jul,af,rosgym,4,4,292.9,
03-Jul,af,rosgym,4,5,390.2,
03-Jul,af,rosgym,5,1,130.8,
03-Jul,af,rosgym,5,2,189.8,
03-Jul,af,rosgym,5,3,257.2,
03-Jul,af,rosgym,5,4,142.6,
03-Jul,af,rosgym,5,5,112.8,
02-Jul,af,rosgym,6,1,146.5,
02-Jul,af,rosgym,6,2,98.1,
02-Jul,af,rosgym,6,3,127.4,
02-Jul,af,rosgym,6,4,140.1,
02-Jul,af,rosgym,6,5,135.3,
02-Jul,af,rosgym,7,1,180.7,
02-Jul,af,rosgym,7,2,93.1,
02-Jul,af,rosgym,7,3,190.5,
02-Jul,af,rosgym,7,4,192.7,
02-Jul,af,rosgym,7,5,157.8,
03-Jul,af,rosgym,8,1,203.2,
03-Jul,af,rosgym,8,2,149,
03-Jul,af,rosgym,8,3,174.3,
03-Jul,af,rosgym,8,4,128.9,
03-Jul,af,rosgym,8,5,167,
02-Jul,af,rosgym,10,1,,
02-Jul,af,rosgym,10,2,,
02-Jul,af,rosgym,10,3,,
02-Jul,af,rosgym,10,4,,
02-Jul,af,rosgym,10,5,,
04-Jul,af,rosgym,11,1,164.4,
04-Jul,af,rosgym,11,2,175.2,
04-Jul,af,rosgym,11,3,272.6,
04-Jul,af,rosgym,11,4,262.5,
04-Jul,af,rosgym,11,5,289.7,
,af,rosgym,1_02,1,106.7,
,af,rosgym,1_02,2,88.8,
,af,rosgym,1_02,3,203.6,
,af,rosgym,1_02,4,205.2,
,af,rosgym,1_02,5,110,
11-Jun,af,rubida,1,1,226.6,
11-Jun,af,rubida,1,2,128,
11-Jun,af,rubida,1,3,308.8,
11-Jun,af,rubida,1,4,91.6,
11-Jun,af,rubida,1,5,124.1,
02-Jul,af,rubida,4,1,129.9,
02-Jul,af,rubida,4,2,186.4,
02-Jul,af,rubida,4,3,132.3,
02-Jul,af,rubida,4,4,185.2,
02-Jul,af,rubida,4,5,181.8,
04-Jul,af,rubida,6,1,79.9,
04-Jul,af,rubida,6,2,89,
04-Jul,af,rubida,6,3,79.3,
04-Jul,af,rubida,6,4,113.8,
04-Jul,af,rubida,6,5,142,
02-Jul,af,rubida,10,1,122.5,
02-Jul,af,rubida,10,2,167.4,
02-Jul,af,rubida,10,3,65.9,
02-Jul,af,rubida,10,4,131.1,
02-Jul,af,rubida,10,5,146,
02-Jul,af,rubida,11,1,123.1,
02-Jul,af,rubida,11,1,277.7,
02-Jul,af,rubida,11,2,103.6,
02-Jul,af,rubida,11,2,250.8,
02-Jul,af,rubida,11,3,192.4,
02-Jul,af,rubida,11,3,188.6,
02-Jul,af,rubida,11,4,377.1,
02-Jul,af,rubida,11,4,116,
02-Jul,af,rubida,11,5,433.1,
02-Jul,af,rubida,11,5,221.7,
03-Jul,af,rubida,12,1,102.5,
03-Jul,af,rubida,12,2,182.5,
03-Jul,af,rubida,12,3,96.3,
03-Jul,af,rubida,12,4,155.7,
03-Jul,af,rubida,12,5,137.5,
03-Jul,af,rubida,13,1,,
03-Jul,af,rubida,13,2,,
03-Jul,af,rubida,13,3,,
03-Jul,af,rubida,13,4,,
03-Jul,af,rubida,13,5,,
04-Jul,af,rubida,14,1,74.6,
04-Jul,af,rubida,14,2,64,
04-Jul,af,rubida,14,3,120.6,
04-Jul,af,rubida,14,4,148.3,
04-Jul,af,rubida,14,5,155,
04-Jul,af,rubida,15,1,256,
04-Jul,af,rubida,15,2,212.9,
04-Jul,af,rubida,15,3,301.2,
